usuario_id,ingreso_mensual,deuda_mensual,nivel_endeudamiento,gasto_mensual_promedio,ahorro_mensual_estimado,porcentaje_gastos_ingreso,frecuencia_ahorro,perfil_financiero,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0195,6480.12,1576.45,24.33,5877.67,-974.0,90.7,Nunca,En riesgo,0.907031042635013,0.24327481589847103,-0.15030585853348394,74,148293.49,2003.966081081081,1203.4,6626.16,2030.3162352372576,36,12,10,0.24327481589847103,0.907031042635013,-0.15030585853348394
USR0196,4826.53,43.13,0.89,2189.32,2594.08,45.36,Alta,Saludable,0.4536012414716163,0.008936026503512877,0.5374627320248709,76,84190.31,1107.7672368421051,499.91499999999996,4850.19,1575.3947407365129,26,12,11,0.008936026503512877,0.4536012414716163,0.5374627320248709
USR0197,6242.01,1284.33,20.58,3747.1,1210.59,60.03,Media,En observación,0.6003034279022301,0.20575583826363622,0.19394233588219179,76,119869.3,1577.2276315789475,856.81,6322.04,2035.3920861474453,29,12,12,0.20575583826363622,0.6003034279022301,0.19394233588219179
USR0198,2045.52,977.58,47.79,1654.03,-586.09,80.86,Nunca,En riesgo,0.8086110133364621,0.47791270679338266,-0.28652372012984473,75,44394.56,591.9274666666666,396.9,2002.76,615.6229106494238,24,12,11,0.47791270679338266,0.8086110133364621,-0.28652372012984473
USR0199,6933.43,534.11,7.7,2854.31,3545.01,41.17,Alta,Saludable,0.41167358724325476,0.07703402212180696,0.5112923906349383,79,117452.9,1486.745569620253,565.38,6966.46,2272.443311497813,34,12,12,0.07703402212180696,0.41167358724325476,0.5112923906349383
USR0200,2025.69,699.87,34.55,1348.69,-22.87,66.58,Nunca,En observación,0.665792890323791,0.34549708988048516,-0.011289980204276073,80,40492.46,506.15575,328.86,1678.3,507.7019136870134,29,16,13,0.34549708988048516,0.665792890323791,-0.011289980204276073
USR0201,2776.21,54.99,1.98,1417.64,1303.58,51.06,Alta,Saludable,0.5106386044283394,0.019807579397812126,0.4695538161738485,76,50326.17,662.186447368421,341.84000000000003,2771.62,893.5513256240762,30,13,12,0.019807579397812126,0.5106386044283394,0.4695538161738485
USR0202,4901.5,1040.79,21.23,3537.36,323.35,72.17,Baja,En observación,0.7216892787922065,0.21234112006528613,0.0659696011425074,76,101266.25,1332.4506578947369,876.835,4770.02,1488.8033137705693,28,12,11,0.21234112006528613,0.7216892787922065,0.0659696011425074
USR0203,3439.41,320.89,9.33,2344.1,774.42,68.15,Alta,En observación,0.6815413108643633,0.09329797843234741,0.22516071070328922,76,69402.16,913.1863157894737,568.8299999999999,3415.8,1085.298037423014,30,12,12,0.09329797843234741,0.6815413108643633,0.22516071070328922
USR0204,2260.16,309.33,13.69,1467.7,483.13,64.94,Alta,En observación,0.6493788050403512,0.13686199207135777,0.21375920288829112,74,44734.31,604.5177027027026,354.135,2290.28,726.3182539969451,26,12,10,0.13686199207135777,0.6493788050403512,0.21375920288829112
USR0205,6173.72,705.0,11.42,5522.46,-53.73,89.45,Nunca,En riesgo,0.8945109269613782,0.11419371140900461,-0.008703018601426691,75,140354.15,1871.3886666666665,1413.02,6123.87,1881.8748735196725,30,12,12,0.11419371140900461,0.8945109269613782,-0.008703018601426691
USR0206,5230.23,3059.13,58.49,2785.83,-614.73,53.26,Nunca,En riesgo,0.5326400559822417,0.5848939721580122,-0.11753402814025388,73,96192.7,1317.7082191780821,654.99,5290.07,1757.176262338514,31,12,10,0.5848939721580122,0.5326400559822417,-0.11753402814025388
USR0207,3432.08,888.05,25.88,2583.62,-39.59,75.28,Nunca,En riesgo,0.7527854828558774,0.2587497960420503,-0.011535278897927789,75,72188.29000000001,962.5105333333335,581.69,3494.26,1114.8801406003774,27,12,12,0.2587497960420503,0.7527854828558774,-0.011535278897927789
USR0208,2224.87,174.75,7.85,1351.65,698.47,60.75,Alta,En observación,0.6075186415386068,0.07854391492536643,0.3139374435360269,76,42918.28,564.7142105263158,331.555,2080.49,651.9814751852246,33,13,11,0.07854391492536643,0.6075186415386068,0.3139374435360269
USR0209,2752.21,106.07,3.85,1503.06,1143.09,54.61,Alta,Saludable,0.5461283840985971,0.03853993699608678,0.41533531234898496,72,51063.21,709.21125,356.545,2806.0,929.2192678468587,32,12,10,0.03853993699608678,0.5461283840985971,0.41533531234898496
USR0210,2612.02,1380.18,52.84,1231.22,0.62,47.14,Baja,En riesgo,0.4713669880016233,0.5283956478128039,0.00023736418557285165,74,46118.85,623.2277027027027,277.44500000000005,2599.34,853.7529311264346,27,12,10,0.5283956478128039,0.4713669880016233,0.00023736418557285165
USR0211,4387.55,804.28,18.33,3369.28,213.98,76.79,Baja,En riesgo,0.7679183143212043,0.18330959191348245,0.048769814589007525,74,93081.99,1257.8647297297298,817.9949999999999,4470.67,1406.1454971456817,33,12,11,0.18330959191348245,0.7679183143212043,0.048769814589007525
USR0212,6945.77,424.74,6.12,3582.71,2938.32,51.58,Alta,Saludable,0.515811781847081,0.06115088751859045,0.4230373306343285,74,126341.72,1707.3205405405406,812.2750000000001,7155.04,2328.3523361486805,25,12,11,0.06115088751859045,0.515811781847081,0.4230373306343285
USR0213,3648.83,1079.93,29.6,2776.69,-207.79,76.1,Nunca,En riesgo,0.7609809171707096,0.2959661042032652,-0.05694702137397467,72,77106.22,1070.9197222222222,663.23,3708.68,1191.7307688364308,27,12,10,0.2959661042032652,0.7609809171707096,-0.05694702137397467
USR0214,1892.21,292.12,15.44,1454.84,145.25,76.89,Baja,En observación,0.768857579232749,0.15438032776488866,0.07676209300236232,74,40164.67,542.7658108108108,351.61,1914.16,601.2189675049264,29,12,11,0.15438032776488866,0.768857579232749,0.07676209300236232
USR0215,4868.86,868.81,17.84,3668.48,331.57,75.35,Baja,En observación,0.7534576882473516,0.17844218153736194,0.06810013021528653,72,102448.16,1422.891111111111,845.435,5001.82,1585.3522209245168,35,12,9,0.17844218153736194,0.7534576882473516,0.06810013021528653
USR0216,4278.91,255.64,5.97,2248.97,1774.3,52.56,Alta,Saludable,0.5255941349549301,0.05974418718785859,0.4146616778572113,79,78334.65,991.5778481012658,466.45,4117.83,1312.8714440782385,23,14,11,0.05974418718785859,0.5255941349549301,0.4146616778572113
USR0217,1877.95,322.92,17.2,1771.88,-216.85,94.35,Nunca,En riesgo,0.9435181980350915,0.17195345988977342,-0.11547165792486487,73,43797.94,599.9717808219178,393.96,1902.59,587.1539525147805,23,12,10,0.17195345988977342,0.9435181980350915,-0.11547165792486487
USR0218,4675.3,2719.37,58.16,2658.78,-702.85,56.87,Nunca,En riesgo,0.5686865014009796,0.581646097576626,-0.1503325989776057,75,88008.92,1173.4522666666667,650.8,4708.86,1515.900220038364,27,12,12,0.581646097576626,0.5686865014009796,-0.1503325989776057
USR0219,6557.87,1374.38,20.96,6214.83,-1031.34,94.77,Nunca,En riesgo,0.9476903323792634,0.2095771950343633,-0.15726752741362668,75,153272.48,2043.6330666666668,1367.9,6678.01,2046.157604920893,27,12,11,0.2095771950343633,0.9476903323792634,-0.15726752741362668
USR0220,4270.73,1831.67,42.89,2781.86,-342.81,65.14,Nunca,En riesgo,0.6513781016360202,0.4288892062949426,-0.08026964945103063,73,84631.08,1159.3298630136987,615.63,4360.24,1404.4599984676727,22,12,10,0.4288892062949426,0.6513781016360202,-0.08026964945103063
USR0221,2381.96,339.51,14.25,2060.21,-17.76,86.49,Nunca,En riesgo,0.8649221649397975,0.142533879662127,-0.007456044601924466,78,53306.1,683.4115384615385,423.25,2311.09,695.1402366393452,32,12,12,0.142533879662127,0.8649221649397975,-0.007456044601924466
USR0222,4857.28,605.74,12.47,4031.42,220.12,83.0,Baja,En riesgo,0.8299748007115094,0.12470765531326175,0.04531754397522894,79,106664.51,1350.1836708860758,873.14,4852.66,1518.2479802197925,31,12,11,0.12470765531326175,0.8299748007115094,0.04531754397522894
USR0223,2794.09,472.73,16.92,2129.94,191.42,76.23,Baja,En observación,0.7623018585657584,0.16918925303050367,0.06850888840373788,76,59088.29,777.4775,523.7249999999999,2629.17,811.1049258883426,28,14,10,0.16918925303050367,0.7623018585657584,0.06850888840373788
USR0224,5546.93,2822.62,50.89,2758.57,-34.26,49.73,Nunca,En riesgo,0.49731473085111944,0.5088616586111596,-0.006176389462279134,72,99665.95999999999,1384.2494444444444,679.135,5676.17,1888.8207756095694,32,12,10,0.5088616586111596,0.49731473085111944,-0.006176389462279134
USR0225,2623.0,141.01,5.38,1685.85,796.14,64.27,Alta,En observación,0.6427182615325963,0.05375905451772779,0.30352268394967596,72,51706.21,718.1418055555555,381.83000000000004,2701.31,872.4272273930326,24,12,10,0.05375905451772779,0.6427182615325963,0.30352268394967596
USR0226,4427.41,651.39,14.71,3248.81,527.22,73.38,Media,En observación,0.7337947016427212,0.14712664966650932,0.11908090734763667,73,92114.67,1261.844794520548,751.24,4553.96,1434.1561724370163,22,12,11,0.14712664966650932,0.7337947016427212,0.11908090734763667
USR0227,4453.14,1278.14,28.7,3126.62,48.38,70.21,Baja,En observación,0.7021158104169192,0.28701994547667486,0.010864244106405817,75,90957.18,1212.7623999999998,776.4,4377.47,1378.8029263996418,30,12,11,0.28701994547667486,0.7021158104169192,0.010864244106405817
USR0228,4642.53,473.54,10.2,2622.07,1546.92,56.48,Alta,Saludable,0.5647933346688121,0.102000417875598,0.33320624745558997,72,87175.21,1210.7668055555557,601.155,4749.29,1567.5488747038885,22,12,9,0.102000417875598,0.5647933346688121,0.33320624745558997
USR0229,5585.5,626.8,11.22,2411.82,2546.88,43.18,Alta,Saludable,0.4318001969385015,0.11221913884164353,0.455980664219855,72,95967.81,1332.88625,574.29,5695.84,1927.7861898805556,27,12,9,0.11221913884164353,0.4318001969385015,0.455980664219855
USR0230,4418.3,228.09,5.16,2795.78,1394.43,63.28,Alta,En observación,0.632772785913134,0.051623927755018895,0.3156032863318471,74,86568.99,1169.8512162162162,652.5550000000001,4508.69,1453.376274613044,23,12,11,0.051623927755018895,0.632772785913134,0.3156032863318471
USR0231,2369.04,426.4,18.0,1420.18,522.45,59.95,Alta,Saludable,0.5994748927835748,0.17998851855603956,0.22053236754128258,76,45470.66,598.2981578947368,315.43,2346.54,746.0565834782425,27,12,11,0.17998851855603956,0.5994748927835748,0.22053236754128258
USR0232,1887.78,328.45,17.4,1186.77,372.56,62.87,Media,En observación,0.6286590598480755,0.17398743497653327,0.19735350517539121,72,36894.53,512.4240277777777,279.3,1925.36,630.8153161475753,24,12,9,0.17398743497653327,0.6286590598480755,0.19735350517539121
USR0233,1256.04,272.86,21.72,990.33,-7.15,78.85,Nunca,En riesgo,0.7884541893570269,0.21723830451259515,-0.005692493869621987,74,26956.53,364.2774324324324,235.29500000000002,1277.89,398.8856613495948,28,12,11,0.21723830451259515,0.7884541893570269,-0.005692493869621987
USR0234,4537.65,331.06,7.3,2648.73,1557.86,58.37,Alta,Saludable,0.5837228521371195,0.07295846969246196,0.3433186781704186,76,86236.63,1134.6925,603.075,4578.11,1475.950670875893,32,12,12,0.07295846969246196,0.5837228521371195,0.3433186781704186
USR0235,3666.45,359.45,9.8,2354.9,952.09,64.23,Alta,En observación,0.642283407655907,0.09803761131339579,0.25967625359680346,75,72256.21,963.4161333333334,563.95,3740.62,1195.3120746583445,28,12,10,0.09803761131339579,0.642283407655907,0.25967625359680346
USR0236,4514.74,1399.19,30.99,4216.89,-1101.33,93.4,Nunca,En riesgo,0.9340272086543191,0.3099159641529745,-0.2439409578403186,75,104779.53,1397.0604,923.45,4638.85,1424.239760908444,23,12,11,0.3099159641529745,0.9340272086543191,-0.2439409578403186
USR0237,5967.09,476.96,7.99,3009.35,2480.78,50.43,Alta,Saludable,0.504324553509332,0.07993175903162178,0.4157436874590462,76,107717.29,1417.3327631578948,689.03,6009.5,1944.6931353195364,24,12,12,0.07993175903162178,0.504324553509332,0.4157436874590462
USR0238,2171.44,402.82,18.55,1208.57,560.05,55.66,Alta,Saludable,0.5565753601296834,0.1855082341671886,0.25791640570312785,72,40560.14,563.3352777777777,278.845,2224.97,731.4762689650818,26,12,10,0.1855082341671886,0.5565753601296834,0.25791640570312785
USR0239,4431.47,484.2,10.93,2595.04,1352.23,58.56,Alta,Saludable,0.5855934938067955,0.1092639688410392,0.3051425373521653,80,84318.1,1053.9762500000002,546.55,4452.46,1403.9824117748415,27,12,12,0.1092639688410392,0.5855934938067955,0.3051425373521653
USR0240,2803.33,470.19,16.77,1832.04,501.1,65.35,Media,En observación,0.6535227747000888,0.16772552642749872,0.17875169887241246,76,55624.340000000004,731.8992105263159,398.03,2748.21,869.7259847526892,35,12,11,0.16772552642749872,0.6535227747000888,0.17875169887241246
USR0241,4978.31,2237.05,44.94,4406.11,-1664.85,88.51,Nunca,En riesgo,0.8850613963373111,0.4493593207333412,-0.33442071707065246,76,112613.0,1481.75,993.9100000000001,4990.47,1532.7199450093074,30,12,11,0.4493593207333412,0.8850613963373111,-0.33442071707065246
USR0242,3894.95,510.48,13.11,2643.45,741.02,67.87,Media,En observación,0.678686504319696,0.1310620162004647,0.19025147947983928,72,78460.86,1089.7341666666666,587.2049999999999,4028.17,1292.8252356667394,33,12,10,0.1310620162004647,0.678686504319696,0.19025147947983928
USR0243,2208.33,271.63,12.3,1514.75,421.94,68.59,Media,En observación,0.6859255636612281,0.1230024498150186,0.19106745821503127,77,44676.93,580.2198701298702,335.93,2183.59,685.3509786857455,29,12,12,0.1230024498150186,0.6859255636612281,0.19106745821503127
USR0244,2816.96,1315.08,46.68,2229.63,-727.75,79.15,Nunca,En riesgo,0.7915021867545156,0.4668436896512552,-0.2583458764057708,76,60559.1,796.8302631578947,500.645,2708.83,832.0520496458919,26,12,12,0.4668436896512552,0.7915021867545156,-0.2583458764057708
USR0245,1550.44,193.76,12.5,1150.21,206.47,74.19,Media,En observación,0.741860375119321,0.12497097598101183,0.13316864889966717,76,32407.89,426.4196052631579,275.21000000000004,1500.44,460.8151762386327,28,12,11,0.12497097598101183,0.741860375119321,0.13316864889966717
USR0246,5043.88,399.07,7.91,2171.28,2473.54,43.05,Alta,Saludable,0.43047812398391716,0.07911964598681967,0.4904042126299595,73,86581.93000000001,1186.0538356164384,478.0,5109.1,1727.9303382809592,26,12,11,0.07911964598681967,0.43047812398391716,0.4904042126299595
USR0247,3500.13,1317.36,37.64,2902.67,-719.9,82.93,Nunca,En riesgo,0.8293034830134881,0.3763745918008759,-0.20567807481436404,75,76833.64,1024.4485333333332,597.17,3585.65,1118.0559517337579,31,12,11,0.3763745918008759,0.8293034830134881,-0.20567807481436404
USR0248,3423.99,656.82,19.18,2435.38,331.79,71.13,Baja,En observación,0.7112696006705628,0.1918288312757923,0.09690156805364503,76,70312.37,925.1627631578947,555.175,3415.24,1080.2781462106243,25,12,12,0.1918288312757923,0.7112696006705628,0.09690156805364503
USR0249,5217.65,1000.55,19.18,3430.15,786.95,65.74,Media,En observación,0.6574128199476776,0.191762575105651,0.1508246049466714,80,103773.62,1297.17025,736.655,5055.29,1562.6857278594543,23,12,13,0.191762575105651,0.6574128199476776,0.1508246049466714
USR0250,2054.7,310.73,15.12,1330.78,413.19,64.77,Alta,En observación,0.6476760597654159,0.151228889862267,0.20109505037231715,80,40625.76,507.822,319.25,1833.33,563.1133993186024,30,14,13,0.151228889862267,0.6476760597654159,0.20109505037231715
USR0251,6033.79,462.21,7.66,3337.78,2233.8,55.32,Alta,Saludable,0.5531813337885475,0.07660359409260183,0.3702150721188507,73,112458.72,1540.5304109589042,791.52,6143.09,2037.8809745790404,33,12,10,0.07660359409260183,0.5531813337885475,0.3702150721188507
USR0252,4336.78,885.05,20.41,3043.77,407.96,70.19,Baja,En observación,0.7018502206706358,0.20407998561144444,0.09406979371791975,79,88566.67,1121.097088607595,657.22,4306.5,1327.2317355202838,29,12,11,0.20407998561144444,0.7018502206706358,0.09406979371791975
USR0253,4473.5,971.0,21.71,4001.91,-499.41,89.46,Nunca,En riesgo,0.8945814239409857,0.21705599642338214,-0.11163742036436795,72,101704.85,1412.5673611111113,881.97,4572.0,1429.7129174600377,25,12,10,0.21705599642338214,0.8945814239409857,-0.11163742036436795
USR0254,4691.03,1276.85,27.22,3360.68,53.5,71.64,Baja,En observación,0.7164055655154625,0.27218968968435503,0.011404744800182477,76,96620.5,1271.3223684210527,707.26,4793.77,1511.169655287249,25,12,11,0.27218968968435503,0.7164055655154625,0.011404744800182477
USR0255,6103.24,630.08,10.32,3205.41,2267.75,52.52,Alta,Saludable,0.5251980915054955,0.10323696921635067,0.3715649392781539,77,111703.82,1450.6989610389612,685.32,6054.03,1963.0086652861162,31,12,11,0.10323696921635067,0.5251980915054955,0.3715649392781539
USR0256,3194.19,298.63,9.35,2217.6,677.95,69.43,Alta,En observación,0.6942605167507255,0.09349162072387679,0.21224473184124928,72,64941.47,901.9648611111111,560.835,3273.32,1054.728827147946,25,12,10,0.09349162072387679,0.6942605167507255,0.21224473184124928
USR0257,5809.22,2030.83,34.96,3750.89,27.49,64.57,Baja,En observación,0.6456787658239832,0.3495873800613507,0.004732132713169754,77,114721.29,1489.886883116883,895.92,5640.38,1786.9129985958136,29,12,12,0.3495873800613507,0.6456787658239832,0.004732132713169754
USR0258,5675.3,2883.66,50.81,3665.27,-873.63,64.58,Nunca,En riesgo,0.6458284143569503,0.5081070604197134,-0.15393547477666378,77,112086.89,1455.6738961038961,790.36,5696.08,1795.7907985987647,24,12,12,0.5081070604197134,0.6458284143569503,-0.15393547477666378
USR0259,5614.53,964.95,17.19,4163.24,486.34,74.15,Baja,En observación,0.7415117561042509,0.17186656763789668,0.08662167625785239,78,117333.19,1504.2716666666668,915.065,5649.33,1771.0883201898123,27,12,12,0.17186656763789668,0.7415117561042509,0.08662167625785239
USR0260,6118.06,1298.43,21.22,5426.79,-607.15,88.7,Nunca,En riesgo,0.8870115690267829,0.2122290399244205,-0.09923897444614795,72,138538.18,1924.1413888888887,1282.1799999999998,6279.84,1934.3088910922702,24,12,9,0.2122290399244205,0.8870115690267829,-0.09923897444614795
USR0261,4882.95,1807.55,37.02,2555.44,519.96,52.33,Media,En observación,0.5233393747632067,0.3701758158490257,0.10648480938776765,72,89260.77,1239.7329166666668,574.31,5034.85,1654.3642577411342,29,12,10,0.3701758158490257,0.5233393747632067,0.10648480938776765
USR0262,3909.15,483.12,12.36,1971.81,1454.22,50.44,Alta,Saludable,0.5044088868424081,0.12358696903418902,0.37200414412340277,75,70571.56999999999,940.9542666666665,482.1,3989.24,1302.9461361366562,23,12,11,0.12358696903418902,0.5044088868424081,0.37200414412340277
USR0263,3449.67,1574.26,45.64,2766.12,-890.71,80.18,Nunca,En riesgo,0.8018506117976502,0.45635089733220857,-0.2582015091298588,72,74589.45,1035.9645833333334,607.2049999999999,3539.14,1118.005005987857,29,12,10,0.45635089733220857,0.8018506117976502,-0.2582015091298588
USR0264,2264.04,251.69,11.12,1272.66,739.69,56.21,Alta,Saludable,0.5621190438331479,0.1111685305913323,0.3267124255755199,75,42440.34,565.8711999999999,308.66,2217.06,710.9971457234683,30,12,12,0.1111685305913323,0.5621190438331479,0.3267124255755199
USR0265,3299.62,730.3,22.13,2511.97,57.36,76.13,Baja,En riesgo,0.7612906940799243,0.22132851661706499,0.017383819955025123,73,69739.09,955.3299999999999,633.86,3377.29,1071.4325780558684,27,12,9,0.22132851661706499,0.7612906940799243,0.017383819955025123
USR0266,4245.34,579.65,13.65,3663.15,2.54,86.29,Baja,En riesgo,0.8628637517843094,0.1365379451351364,0.0005983030805542076,72,94901.88,1318.0816666666667,873.7249999999999,4315.81,1361.0886611847272,27,12,10,0.1365379451351364,0.8628637517843094,0.0005983030805542076
USR0267,2346.18,531.84,22.67,1259.39,554.96,53.68,Alta,En observación,0.5367831965151865,0.22668337467713479,0.23653769105524727,78,43266.840000000004,554.703076923077,298.42999999999995,2285.28,726.5263936273498,28,12,12,0.22668337467713479,0.5367831965151865,0.23653769105524727
USR0268,6390.08,124.04,1.94,2656.55,3609.49,41.57,Alta,Saludable,0.4157303194952176,0.01941133757323852,0.5648583429315439,76,108559.62000000001,1428.416052631579,571.39,6518.07,2134.523785323605,34,12,10,0.01941133757323852,0.4157303194952176,0.5648583429315439
USR0269,1971.98,406.68,20.62,1225.17,340.13,62.13,Media,En observación,0.621289262568586,0.20622927210215114,0.17248146532926298,75,38365.86,511.5448,294.6,1976.51,632.884525670683,30,12,11,0.20622927210215114,0.621289262568586,0.17248146532926298
USR0270,4784.01,1000.0,20.9,3356.97,427.03,70.17,Baja,En observación,0.7017063091423303,0.20902966339953302,0.08926193716150257,79,97691.79,1236.6049367088606,761.5,4815.92,1496.174684412418,31,12,11,0.20902966339953302,0.7017063091423303,0.08926193716150257
USR0271,4007.38,527.28,13.16,3909.95,-429.85,97.57,Nunca,En riesgo,0.9756873568266548,0.13157723999221435,-0.10726459681886918,72,95007.99,1319.5554166666668,835.38,4105.53,1261.8324390747105,21,12,10,0.13157723999221435,0.9756873568266548,-0.10726459681886918
USR0272,4417.6,841.92,19.06,2790.71,784.97,63.17,Media,En observación,0.6317253712423034,0.1905831220572256,0.17769150670047085,75,86499.7,1153.3293333333334,555.26,4475.86,1441.3222882050277,24,12,11,0.1905831220572256,0.6317253712423034,0.17769150670047085
USR0273,1650.66,286.99,17.39,1157.31,206.36,70.11,Media,En observación,0.7011195521791282,0.17386378781820605,0.1250166600026656,77,33695.74,437.607012987013,260.44,1587.5,490.49866870645275,32,12,13,0.17386378781820605,0.7011195521791282,0.1250166600026656
USR0274,3582.64,469.73,13.11,2592.47,520.44,72.36,Media,En observación,0.7236200120581471,0.1311128106647612,0.14526717727709176,73,74101.36,1015.0871232876713,602.99,3647.84,1163.0612859586445,27,12,11,0.1311128106647612,0.7236200120581471,0.14526717727709176
USR0275,5378.18,1601.49,29.78,4170.54,-393.85,77.55,Nunca,En riesgo,0.7754556374089375,0.2977754556374089,-0.07323109304634653,77,114584.56,1488.1111688311687,872.16,5378.18,1666.928321692465,30,12,12,0.2977754556374089,0.7754556374089375,-0.07323109304634653
USR0276,3174.59,1207.66,38.04,1654.22,312.71,52.11,Baja,En observación,0.5210814624880693,0.3804144787200867,0.09850405879184397,75,57945.67,772.6089333333333,369.08,3168.99,1032.2766746968425,27,12,11,0.3804144787200867,0.5210814624880693,0.09850405879184397
USR0277,4463.71,1048.97,23.5,3225.95,188.79,72.27,Baja,En observación,0.7227060001657813,0.2349995855465521,0.04229441428766653,76,92275.97,1214.1575,709.9549999999999,4469.18,1405.1865021034278,27,12,11,0.2349995855465521,0.7227060001657813,0.04229441428766653
USR0278,4493.79,1566.94,34.87,3541.34,-614.49,78.81,Nunca,En riesgo,0.7880519561439231,0.3486900812009462,-0.13674203734486925,73,96421.52,1320.8427397260275,767.23,4568.97,1425.2239567104107,28,12,11,0.3486900812009462,0.7880519561439231,-0.13674203734486925
USR0279,1845.93,337.17,18.27,1315.28,193.48,71.25,Media,En observación,0.7125297275628003,0.18265589702751459,0.10481437540968508,75,37934.5,505.79333333333335,321.9,1768.13,555.8670710684329,26,13,11,0.18265589702751459,0.7125297275628003,0.10481437540968508
USR0280,5512.78,765.39,13.88,3556.93,1190.47,64.52,Alta,En observación,0.6452152997217375,0.1388392063532374,0.21594730789184405,74,108836.48,1470.763243243243,847.98,5504.72,1767.0722418573507,28,12,10,0.1388392063532374,0.6452152997217375,0.21594730789184405
USR0281,3268.24,738.03,22.58,2560.93,-30.72,78.36,Nunca,En riesgo,0.7835807651824835,0.22581878931779797,-0.009399554500281498,75,69950.05,932.6673333333333,614.06,3319.8,1046.095258888247,31,12,11,0.22581878931779797,0.7835807651824835,-0.009399554500281498
USR0282,3114.67,510.25,16.38,1825.81,778.62,58.62,Alta,Saludable,0.5861969325803376,0.16382152844442588,0.24998474958823888,76,59285.76,780.0757894736843,412.325,3115.15,999.281045637997,28,12,12,0.16382152844442588,0.5861969325803376,0.24998474958823888
USR0283,2996.4,551.28,18.4,2268.95,176.17,75.72,Baja,En observación,0.7572253370711519,0.18398077693231876,0.05879388599652916,76,63184.21,831.3711842105263,527.995,2946.16,924.9258404102349,26,13,12,0.18398077693231876,0.7572253370711519,0.05879388599652916
USR0284,5683.68,717.87,12.63,2898.11,2067.7,50.99,Alta,Saludable,0.5099002758776005,0.12630373279283844,0.3637959913295611,72,102981.47,1430.2981944444446,674.9100000000001,5798.78,1932.6234285392866,28,12,10,0.12630373279283844,0.5099002758776005,0.3637959913295611
USR0285,3485.34,645.38,18.52,2625.84,214.12,75.34,Baja,En observación,0.7533956515002841,0.18516988299563314,0.06143446550408281,72,73334.17,1018.5301388888888,566.2950000000001,3567.32,1132.1213311942543,25,12,10,0.18516988299563314,0.7533956515002841,0.06143446550408281
USR0286,5880.06,92.82,1.58,3154.13,2633.11,53.64,Alta,Saludable,0.5364111930830637,0.015785553208640727,0.4478032537082955,76,108410.22,1426.4502631578948,655.565,5936.04,1938.0170761263337,27,12,10,0.015785553208640727,0.5364111930830637,0.4478032537082955
USR0287,2803.86,542.37,19.34,1850.68,410.8,66.0,Media,En observación,0.6600472206172918,0.19343690483833,0.14651230803249804,76,55854.49,734.9275,425.04999999999995,2764.29,877.2573963045281,28,12,11,0.19343690483833,0.6600472206172918,0.14651230803249804
USR0288,6607.25,1237.44,18.73,4813.59,556.23,72.85,Baja,En observación,0.7285315373264217,0.18728517915925688,0.08418479700329184,82,137050.13,1671.3430487804878,1047.46,6362.54,1942.018267660003,29,12,12,0.18728517915925688,0.7285315373264217,0.08418479700329184
USR0289,2313.31,649.09,28.06,1863.96,-199.74,80.58,Nunca,En riesgo,0.8057545249015481,0.2805892854827066,-0.08634381038425461,73,50127.17,686.6735616438356,459.39,2358.8,739.6636098392781,31,12,11,0.2805892854827066,0.8057545249015481,-0.08634381038425461
USR0290,3438.53,663.52,19.3,2695.75,79.26,78.4,Baja,En riesgo,0.7839832719214315,0.19296618031542548,0.02305054776314297,80,73611.36,920.142,552.9,3368.2,1035.276627509206,27,15,13,0.19296618031542548,0.7839832719214315,0.02305054776314297
USR0291,3991.0,969.17,24.28,2808.08,213.75,70.36,Baja,En observación,0.7036031069907291,0.24283888749686794,0.053558005512402904,75,81589.02,1087.8536000000001,661.63,3995.81,1268.1148731436817,31,12,10,0.24283888749686794,0.7036031069907291,0.053558005512402904
USR0292,3122.09,669.93,21.46,1643.87,808.29,52.65,Alta,En observación,0.5265287035287259,0.21457741448837153,0.2588938819829025,76,57191.51,752.5198684210527,431.385,2972.42,948.3522615336467,25,13,11,0.21457741448837153,0.5265287035287259,0.2588938819829025
USR0293,4761.98,630.21,13.23,2206.89,1924.88,46.34,Alta,Saludable,0.4634395776546731,0.1323420089962579,0.40421841334906916,73,83626.44,1145.5676712328768,561.59,4839.54,1630.1859071552415,23,12,11,0.1323420089962579,0.4634395776546731,0.40421841334906916
USR0294,1316.25,136.81,10.39,1127.1,52.34,85.63,Baja,En riesgo,0.8562962962962962,0.1039392212725546,0.0397644824311491,75,29320.14,390.9352,258.15,1291.07,393.084245108252,31,12,12,0.1039392212725546,0.8562962962962962,0.0397644824311491
USR0295,1744.94,334.47,19.17,1309.19,101.29,75.03,Baja,En observación,0.7502779465196511,0.19167994314990774,0.058047841186516444,73,36649.55,502.04863013698633,316.03,1759.69,557.0218067352956,24,12,10,0.19167994314990774,0.7502779465196511,0.058047841186516444
USR0296,3956.11,559.83,14.15,2916.19,480.09,73.71,Media,En observación,0.7371357217064237,0.1415102208988122,0.12135405739476404,73,82467.62,1129.6934246575343,658.59,3993.39,1267.4744511968356,24,12,10,0.1415102208988122,0.7371357217064237,0.12135405739476404
