usuario_id,ingreso_mensual,deuda_mensual,nivel_endeudamiento,gasto_mensual_promedio,ahorro_mensual_estimado,porcentaje_gastos_ingreso,frecuencia_ahorro,perfil_financiero,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0177,6918.15,2078.3,30.04,6180.1,-1340.24,89.33,Nunca,En riesgo,0.8933168549395432,0.300412682581326,-0.19372809204772953,75,157179.05,2095.7206666666666,1338.91,7079.39,2189.6768790723763,25,12,12,0.300412682581326,0.8933168549395432,-0.19372809204772953
USR0178,4718.71,939.55,19.91,3150.03,629.13,66.76,Media,En observación,0.6675616852911072,0.19911162160844806,0.13332669310044482,78,94424.83,1210.5747435897435,712.01,4781.89,1514.7609467029533,32,12,12,0.19911162160844806,0.6675616852911072,0.13332669310044482
USR0179,5990.16,2811.62,46.94,3191.62,-13.08,53.28,Nunca,En riesgo,0.5328104758470559,0.4693731052259038,-0.002183581072959654,76,110181.3,1449.753947368421,728.075,5993.74,1942.9619779749194,25,12,10,0.4693731052259038,0.5328104758470559,-0.002183581072959654
USR0180,2483.22,9.27,0.37,1077.55,1396.4,43.39,Alta,Saludable,0.43393255531124914,0.003733056273709136,0.5623343884150418,77,42729.27,554.9255844155844,268.68,2288.65,742.5328240316765,32,15,12,0.003733056273709136,0.43393255531124914,0.5623343884150418
USR0181,4460.13,690.52,15.48,3376.64,392.97,75.71,Baja,En observación,0.7570721032795008,0.15482059939956908,0.08810729732093012,75,94041.25,1253.8833333333334,724.54,4467.07,1399.6458515535887,28,12,11,0.15482059939956908,0.7570721032795008,0.08810729732093012
USR0182,1588.34,284.82,17.93,1004.14,299.38,63.22,Media,En observación,0.6321946182807208,0.17931928932092625,0.188486092398353,72,31109.66,432.0786111111111,252.13,1625.58,528.0169553783835,29,12,10,0.17931928932092625,0.6321946182807208,0.188486092398353
USR0183,2223.73,333.84,15.01,1396.43,493.46,62.8,Alta,En observación,0.6279674241027463,0.1501261394144073,0.2219064364828464,74,43441.96,587.0535135135135,337.835,2219.12,704.9273446996466,27,12,11,0.1501261394144073,0.6279674241027463,0.2219064364828464
USR0184,4599.67,1927.31,41.9,2414.71,257.65,52.5,Baja,En riesgo,0.5249746177443164,0.41901049423110787,0.056014888024575674,76,84172.62,1107.5344736842105,554.335,4555.82,1469.096862285483,23,13,12,0.41901049423110787,0.5249746177443164,0.056014888024575674
USR0185,6860.64,2744.72,40.01,3719.7,396.22,54.22,Baja,En riesgo,0.5421797383334499,0.4000676321742577,0.05775262949229226,75,126964.15,1692.8553333333332,841.73,7013.68,2279.8867347780933,20,12,11,0.4000676321742577,0.5421797383334499,0.05775262949229226
USR0186,3041.42,1565.53,51.47,1838.02,-362.12,60.43,Nunca,En riesgo,0.6043295565886987,0.5147365375383867,-0.11906280618921425,76,58553.29,770.4380263157894,406.75,3024.84,970.9190524213229,21,12,12,0.5147365375383867,0.6043295565886987,-0.11906280618921425
USR0187,4982.44,1940.56,38.95,2628.59,413.29,52.76,Baja,En observación,0.527570828750572,0.38947985324459505,0.08294931800483299,74,91332.35,1234.220945945946,578.03,4983.94,1635.0564237243027,32,12,11,0.38947985324459505,0.527570828750572,0.08294931800483299
USR0188,3934.78,975.28,24.79,3526.95,-567.45,89.64,Nunca,En riesgo,0.8963525279685267,0.24786137979759984,-0.1442139077661267,77,89540.73,1162.8666233766232,815.32,3855.45,1154.900412475386,30,12,12,0.24786137979759984,0.8963525279685267,-0.1442139077661267
USR0189,2104.66,210.91,10.02,1174.3,719.45,55.8,Alta,Saludable,0.5579523533492345,0.10021096044016611,0.34183668621059937,75,39347.57,524.6342666666667,278.39,2131.05,689.3365814438434,28,12,11,0.10021096044016611,0.5579523533492345,0.34183668621059937
USR0190,3107.86,519.55,16.72,2235.99,352.32,71.95,Media,En observación,0.7194629101696987,0.16717290997663986,0.11336417985366136,72,64126.29,890.6429166666667,556.93,3186.58,1018.5627161499729,26,12,10,0.16717290997663986,0.7194629101696987,0.11336417985366136
USR0191,2559.31,957.03,37.39,1537.5,64.78,60.07,Baja,En observación,0.6007478578210533,0.3739406324360863,0.02531150974286038,77,49161.76,638.4644155844156,332.79,2544.26,809.7714761317309,28,12,12,0.3739406324360863,0.6007478578210533,0.02531150974286038
USR0192,3682.19,105.73,2.87,1723.1,1853.36,46.8,Alta,Saludable,0.4679552114366722,0.028713890375021388,0.5033308981883063,76,64863.45,853.466447368421,407.58500000000004,3665.59,1203.928667008367,26,12,9,0.028713890375021388,0.4679552114366722,0.5033308981883063
USR0193,3795.0,829.26,21.85,2506.85,458.89,66.06,Media,En observación,0.660566534914361,0.21851383399209487,0.12091963109354413,75,75622.21,1008.2961333333334,566.1,3828.91,1218.3487587746863,26,12,11,0.21851383399209487,0.660566534914361,0.12091963109354413
USR0194,3285.67,588.71,17.92,2423.92,273.03,73.77,Baja,En observación,0.7377247258550007,0.17917502366336244,0.0830972069623547,78,68515.06999999999,878.3983333333332,520.495,3229.02,989.3344029068777,29,12,12,0.17917502366336244,0.7377247258550007,0.0830972069623547
USR0195,6652.09,1576.45,23.7,5770.15,-694.51,86.74,Nunca,En riesgo,0.8674191118881434,0.23698566916563066,-0.10440478105377407,78,149066.86,1911.1135897435895,1385.835,6589.6,2029.467333784566,34,12,13,0.23698566916563066,0.8674191118881434,-0.10440478105377407
USR0196,4706.71,43.13,0.92,2278.21,2385.38,48.4,Alta,Saludable,0.4840344954331157,0.009163513367086564,0.506804115826129,72,83819.02,1164.1530555555555,524.11,4813.41,1605.4308647377204,30,12,9,0.009163513367086564,0.4840344954331157,0.506804115826129
USR0197,6339.4,1284.33,20.26,3751.85,1303.22,59.18,Alta,En observación,0.5918304571410544,0.20259488279647916,0.2055746600624665,75,121094.95,1614.5993333333333,825.52,6331.38,2025.3244319443318,24,12,12,0.20259488279647916,0.5918304571410544,0.2055746600624665
USR0198,1995.92,977.58,48.98,1668.7,-650.36,83.61,Nunca,En riesgo,0.8360555533287908,0.4897891699066095,-0.3258447232354002,76,43975.42,578.623947368421,386.77,2020.18,618.2302210624106,29,12,11,0.4897891699066095,0.8360555533287908,-0.3258447232354002
USR0199,6846.14,534.11,7.8,2945.25,3366.78,43.02,Alta,Saludable,0.4302059262591767,0.07801622520135434,0.491777848539469,74,117496.7,1587.7932432432433,585.4,6942.54,2319.5673271953274,22,12,11,0.07801622520135434,0.4302059262591767,0.491777848539469
USR0200,1731.74,699.87,40.41,1392.14,-360.26,80.39,Nunca,En riesgo,0.8038966588517907,0.4041426542090614,-0.20803353852194903,73,37486.55,513.5143835616439,341.34,1682.37,527.0688040394997,30,13,10,0.4041426542090614,0.8038966588517907,-0.20803353852194903
USR0201,2778.56,54.99,1.98,1447.53,1276.04,52.1,Alta,Saludable,0.5209640965104226,0.019790826903144074,0.45924507658643327,75,50713.07,676.1742666666667,343.3,2769.11,887.459600777004,24,12,11,0.019790826903144074,0.5209640965104226,0.45924507658643327
USR0202,4664.99,1040.79,22.31,3418.2,206.0,73.27,Baja,En observación,0.7327346896777914,0.2231065875811095,0.044158722741099124,75,96998.19,1293.3092,717.27,4748.09,1493.4663000765086,23,12,10,0.2231065875811095,0.7327346896777914,0.044158722741099124
USR0203,3351.26,320.89,9.58,2369.74,660.63,70.71,Media,En observación,0.7071191134080912,0.09575204549930473,0.19712884109260395,72,68652.09,953.5012499999999,534.0,3449.75,1102.0362577506273,29,12,10,0.09575204549930473,0.7071191134080912,0.19712884109260395
USR0204,2332.34,309.33,13.26,1519.25,503.76,65.14,Alta,En observación,0.6513844465215192,0.13262646097910252,0.21598909249937828,78,46219.0,592.5512820512821,325.985,2288.4,709.5759743245221,30,12,12,0.13262646097910252,0.6513844465215192,0.21598909249937828
USR0205,6027.22,705.0,11.7,5422.6,-100.38,89.97,Nunca,En riesgo,0.8996850952843931,0.11696934905312896,-0.016654444337522105,73,137397.74,1882.160821917808,1352.85,6149.84,1895.953462366739,29,12,11,0.11696934905312896,0.8996850952843931,-0.016654444337522105
USR0206,5165.68,3059.13,59.22,2694.41,-587.85,52.16,Nunca,En riesgo,0.52159831813043,0.5922027690449273,-0.11379915132180081,72,94321.05,1310.0145833333333,644.315,5311.0,1756.1938857814541,31,12,9,0.5922027690449273,0.52159831813043,-0.11379915132180081
USR0207,3423.8,888.05,25.94,2662.73,-126.98,77.77,Nunca,En riesgo,0.7777118990595244,0.25937554763712833,-0.03708744669665284,74,73038.3,987.0040540540541,614.23,3475.83,1105.3997325308299,29,12,11,0.25937554763712833,0.7777118990595244,-0.03708744669665284
USR0208,2193.69,174.75,7.97,1362.07,656.87,62.09,Alta,En observación,0.620903591665185,0.0796602984013238,0.29943610993349107,76,42669.1,561.4355263157895,340.255,2093.78,658.4154067322437,25,12,10,0.0796602984013238,0.620903591665185,0.29943610993349107
USR0209,2862.13,106.07,3.71,1415.55,1340.51,49.46,Alta,Saludable,0.49457921198547933,0.037059812097982966,0.46836097591653764,75,51332.16,684.4288,333.65,2827.94,922.7976698853536,34,12,10,0.037059812097982966,0.49457921198547933,0.46836097591653764
USR0210,2595.33,1380.18,53.18,1162.74,52.41,44.8,Baja,En riesgo,0.4480123914877877,0.5317936447388194,0.020193963773392977,74,45096.86,609.4170270270271,280.065,2601.34,857.304637253756,32,12,11,0.5317936447388194,0.4480123914877877,0.020193963773392977
USR0211,4416.72,804.28,18.21,3435.23,177.21,77.78,Baja,En riesgo,0.7777785324856454,0.18209893314495823,0.04012253436939629,76,94223.4,1239.7815789473684,799.7349999999999,4483.39,1403.979956683193,28,12,12,0.18209893314495823,0.7777785324856454,0.04012253436939629
USR0212,6995.76,424.74,6.07,3360.58,3210.44,48.04,Alta,Saludable,0.4803738264320102,0.060713918144704795,0.45891225542328495,72,124276.07,1726.0565277777778,821.59,7176.12,2392.1102211358116,28,12,10,0.060713918144704795,0.4803738264320102,0.45891225542328495
USR0213,3735.57,1079.93,28.91,2824.39,-168.76,75.61,Nunca,En riesgo,0.7560800627481213,0.28909376614546106,-0.04517650586122064,75,78719.54,1049.5938666666666,641.91,3700.99,1147.494309664856,30,12,11,0.28909376614546106,0.7560800627481213,-0.04517650586122064
USR0214,2028.65,292.12,14.4,1439.67,296.86,70.97,Media,En observación,0.7096689916939837,0.1439972395435388,0.1463337687624775,79,41619.87,526.8337974683544,328.17,1908.45,580.6601206259942,26,12,12,0.1439972395435388,0.7096689916939837,0.1463337687624775
USR0215,4937.53,868.81,17.6,3686.62,382.1,74.67,Baja,En observación,0.7466526785660037,0.1759604498605578,0.07738687157343856,76,103489.8,1361.707894736842,808.62,5020.92,1598.3896973594524,30,12,10,0.1759604498605578,0.7466526785660037,0.07738687157343856
USR0216,4375.68,255.64,5.84,2347.04,1773.0,53.64,Alta,Saludable,0.5363829164838378,0.05842291940909755,0.4051941641070645,79,80672.61,1021.1722784810127,571.9,4114.42,1296.230742318141,24,13,12,0.05842291940909755,0.5363829164838378,0.4051941641070645
USR0217,1845.15,322.92,17.5,1681.05,-158.82,91.11,Nunca,En riesgo,0.9110641411267376,0.1750101617754654,-0.08607430290220307,72,42314.39,587.6998611111111,375.78499999999997,1886.92,586.1559869794144,25,12,9,0.1750101617754654,0.9110641411267376,-0.08607430290220307
USR0218,4889.38,2719.37,55.62,2508.22,-338.21,51.3,Nunca,En riesgo,0.5129934674744037,0.556178902028478,-0.06917236950288175,83,88771.26000000001,1069.5332530120484,596.0,4721.11,1471.0600849719995,30,12,13,0.556178902028478,0.5129934674744037,-0.06917236950288175
USR0219,6582.4,1374.38,20.88,5843.01,-634.98,88.77,Nunca,En riesgo,0.8876716699076326,0.20879618376276132,-0.09646633446767137,75,149104.9,1988.0653333333332,1319.71,6686.96,2022.9692163449447,23,12,10,0.20879618376276132,0.8876716699076326,-0.09646633446767137
USR0220,4327.11,1831.67,42.33,2697.81,-202.37,62.35,Nunca,En riesgo,0.6234669328951656,0.4233010022855902,-0.046767935180755754,73,84299.03,1154.7812328767122,572.48,4411.9,1417.4619596384482,30,12,10,0.4233010022855902,0.6234669328951656,-0.046767935180755754
USR0221,2305.29,339.51,14.73,2172.36,-206.58,94.23,Nunca,En riesgo,0.9423369727886731,0.14727431255937432,-0.08961128534804733,78,53731.78,688.8689743589744,495.875,2281.09,705.9112245454057,34,12,12,0.14727431255937432,0.9423369727886731,-0.08961128534804733
USR0222,4854.74,605.74,12.48,4027.1,221.91,82.95,Baja,En riesgo,0.8295191915529977,0.12477290235934366,0.045709965930204294,76,106582.07,1402.395657894737,876.9200000000001,4837.8,1491.9909573982773,32,12,10,0.12477290235934366,0.8295191915529977,0.045709965930204294
USR0223,2692.58,472.73,17.56,2044.58,175.27,75.93,Baja,En observación,0.7593386268931657,0.175567671155546,0.06509370195128836,75,56845.88,757.9450666666667,492.75,2614.4,810.6080080498356,31,13,12,0.175567671155546,0.7593386268931657,0.06509370195128836
USR0224,5534.28,2822.62,51.0,2951.39,-239.73,53.33,Nunca,En riesgo,0.5332924969463055,0.5100247909393815,-0.04331728788568703,72,101828.09,1414.2790277777776,693.895,5683.11,1874.240122523394,27,12,10,0.5100247909393815,0.5332924969463055,-0.04331728788568703
USR0225,2630.14,141.01,5.36,1748.06,741.07,66.46,Alta,En observación,0.6646262176157923,0.053613115651638316,0.2817606667325694,72,52538.479999999996,729.701111111111,410.08,2701.86,867.7312617679809,32,12,10,0.053613115651638316,0.6646262176157923,0.2817606667325694
USR0226,4408.53,651.39,14.78,3131.51,625.63,71.03,Media,En observación,0.7103297471039101,0.1477567352382767,0.14191351765781338,73,90480.39,1239.4573972602739,715.91,4513.97,1440.6538764934596,25,12,11,0.1477567352382767,0.7103297471039101,0.14191351765781338
USR0227,4360.95,1278.14,29.31,3022.95,59.86,69.32,Baja,En observación,0.6931861177037113,0.29308751533496147,0.013726366961327233,78,88606.88,1135.9856410256411,661.115,4365.92,1362.8033381724597,29,12,11,0.29308751533496147,0.6931861177037113,0.013726366961327233
USR0228,4916.53,473.54,9.63,2653.58,1789.41,53.97,Alta,Saludable,0.5397261889991518,0.09631589759444162,0.3639579134064066,80,90841.4,1135.5175,616.925,4709.33,1488.439546917033,29,12,12,0.09631589759444162,0.5397261889991518,0.3639579134064066
USR0229,5638.75,626.8,11.12,2333.18,2678.77,41.38,Alta,Saludable,0.4137761028596763,0.11115938816227,0.47506450897805363,77,95663.2,1242.3792207792208,470.24,5679.24,1874.6107673115605,30,12,12,0.11115938816227,0.4137761028596763,0.47506450897805363
USR0230,4472.44,228.09,5.1,2910.38,1333.97,65.07,Alta,En observación,0.6507365107189812,0.0509990072533114,0.2982644820277075,74,88593.94,1197.2154054054054,636.485,4507.62,1453.2324538371176,26,12,11,0.0509990072533114,0.6507365107189812,0.2982644820277075
USR0231,2384.94,426.4,17.88,1429.03,529.51,59.92,Alta,Saludable,0.5991890781319446,0.17878856491148623,0.22202235695656913,76,45767.590000000004,602.2051315789474,339.025,2342.78,747.8109613505158,26,12,12,0.17878856491148623,0.5991890781319446,0.22202235695656913
USR0232,1995.48,328.45,16.46,1253.39,413.64,62.81,Alta,En observación,0.6281145388578188,0.16459698919558202,0.2072884719465993,75,38986.34,519.8178666666666,311.06,1930.12,609.1336734653909,27,12,11,0.16459698919558202,0.6281145388578188,0.2072884719465993
USR0233,1256.19,272.86,21.72,964.84,18.48,76.81,Baja,En riesgo,0.7680685246658547,0.2172123643716317,0.01471115038330189,73,26652.39,365.10123287671234,227.72,1269.68,401.10640659425883,23,12,10,0.2172123643716317,0.7680685246658547,0.01471115038330189
USR0234,4570.34,331.06,7.24,2806.16,1433.13,61.4,Alta,En observación,0.6139937072515392,0.07243662397108311,0.3135718567984001,76,88517.98,1164.7102631578946,590.005,4606.68,1477.629452653561,33,12,12,0.07243662397108311,0.6139937072515392,0.3135718567984001
USR0235,3632.02,359.45,9.9,2456.6,815.97,67.64,Alta,En observación,0.6763729274618532,0.0989669660409359,0.22466010649721094,72,73063.46,1014.7702777777779,554.965,3735.17,1197.6152598357585,22,12,10,0.0989669660409359,0.6763729274618532,0.22466010649721094
USR0236,4630.1,1399.19,30.22,4071.19,-840.27,87.93,Nunca,En riesgo,0.879287704369236,0.30219433705535514,-0.18147988164402495,75,104415.48,1392.2064,842.22,4648.01,1450.5982527197602,34,12,11,0.30219433705535514,0.879287704369236,-0.18147988164402495
USR0237,5830.57,476.96,8.18,2878.61,2475.0,49.37,Alta,Saludable,0.49370987742193306,0.08180332283121547,0.42448679974685155,72,104510.11,1451.5293055555555,671.235,6017.92,1997.3019456272887,27,12,10,0.08180332283121547,0.49370987742193306,0.42448679974685155
USR0238,2144.43,402.82,18.78,1234.34,507.28,57.56,Alta,Saludable,0.5756028408481508,0.18784478859184026,0.23655703380385465,72,40545.24,563.1283333333333,297.815,2227.36,720.690930429138,28,12,10,0.18784478859184026,0.5756028408481508,0.23655703380385465
USR0239,4362.63,484.2,11.1,2715.36,1163.07,62.24,Alta,En observación,0.6224135441236135,0.11098809662978523,0.26659835924660125,74,84935.95999999999,1147.783243243243,642.825,4450.35,1439.41142944875,26,12,12,0.11098809662978523,0.6224135441236135,0.26659835924660125
USR0240,2765.42,470.19,17.0,1838.76,456.47,66.49,Media,En observación,0.664911658988508,0.17002480635852782,0.1650635346529641,76,55250.27,726.9772368421052,419.52,2762.83,875.4927777788516,27,12,12,0.17002480635852782,0.664911658988508,0.1650635346529641
USR0241,4925.63,2237.05,45.42,4256.35,-1567.77,86.41,Nunca,En riesgo,0.8641229649811294,0.45416525398781477,-0.31828821896894405,72,110183.75,1530.329861111111,1047.205,5077.44,1584.754796404841,27,12,10,0.45416525398781477,0.8641229649811294,-0.31828821896894405
USR0242,3940.48,510.48,12.95,2806.76,623.24,71.23,Media,En observación,0.7122888582101673,0.12954766931947378,0.15816347247035895,73,80966.95,1109.136301369863,717.53,4027.29,1289.3323545761828,26,12,10,0.12954766931947378,0.7122888582101673,0.15816347247035895
USR0243,2261.85,271.63,12.01,1427.97,562.25,63.13,Alta,En observación,0.6313283374229061,0.12009196012113978,0.2485797024559542,77,44277.82,575.0366233766234,343.73,2186.86,685.7636629481233,26,12,12,0.12009196012113978,0.6313283374229061,0.2485797024559542
USR0244,2630.98,1315.08,49.98,2174.54,-858.64,82.65,Nunca,En riesgo,0.8265133144303644,0.49984416453184743,-0.3263574789622118,72,57666.17,800.9190277777777,516.2,2697.1,846.6654325208997,27,12,10,0.49984416453184743,0.8265133144303644,-0.3263574789622118
USR0245,1701.14,193.76,11.39,1197.81,309.57,70.41,Media,En observación,0.7041219417567043,0.11390009052752859,0.18197796771576705,82,34787.41,424.23670731707324,265.5,1503.6,454.33790797146634,31,14,12,0.11390009052752859,0.7041219417567043,0.18197796771576705
USR0246,5066.94,399.07,7.88,2163.4,2504.47,42.7,Alta,Saludable,0.42696380853138194,0.07875956691810047,0.4942766245505177,76,86764.03,1141.6319736842106,508.935,5097.96,1684.6200981816007,27,12,11,0.07875956691810047,0.42696380853138194,0.4942766245505177
USR0247,3513.23,1317.36,37.5,2883.05,-687.18,82.06,Nunca,En riesgo,0.8206266028697239,0.37497118036678495,-0.19559778323650884,73,76755.38,1051.4435616438357,713.45,3572.56,1120.0840051375237,29,12,10,0.37497118036678495,0.8206266028697239,-0.19559778323650884
USR0248,3327.63,656.82,19.74,2563.34,107.47,77.03,Baja,En riesgo,0.7703200175500281,0.19738372355099576,0.032296258898976145,72,70691.6,981.8277777777779,619.685,3413.45,1088.7400017777654,31,12,9,0.19738372355099576,0.7703200175500281,0.032296258898976145
USR0249,4884.67,1000.55,20.48,3365.15,518.97,68.89,Media,En observación,0.6889206435644578,0.20483471759607097,0.10624463883947124,72,98997.81,1374.9695833333333,863.28,4977.96,1607.5496221166643,25,12,10,0.20483471759607097,0.6889206435644578,0.10624463883947124
USR0250,1780.06,310.73,17.46,1326.75,142.57,74.53,Baja,En observación,0.7453400447175939,0.17456153163376517,0.08009280586047661,72,37281.71,517.8015277777778,317.52,1845.64,578.2388586667979,28,12,9,0.17456153163376517,0.7453400447175939,0.08009280586047661
USR0251,6183.95,462.21,7.47,3359.82,2361.92,54.33,Alta,Saludable,0.5433129310553935,0.07474348919380008,0.38194357975080656,80,114525.16,1431.5645,731.3399999999999,6127.0,1938.4239627371696,29,12,12,0.07474348919380008,0.5433129310553935,0.38194357975080656
USR0252,4274.25,885.05,20.71,3141.54,247.66,73.5,Baja,En observación,0.7349921038778733,0.20706556705854828,0.05794232906357841,73,88989.46,1219.033698630137,686.69,4324.78,1368.3831829718958,29,12,10,0.20706556705854828,0.7349921038778733,0.05794232906357841
USR0253,4508.81,971.0,21.54,3940.52,-402.71,87.4,Nunca,En riesgo,0.8739600914653755,0.21535615827679586,-0.08931624974217142,74,101391.92,1370.161081081081,937.95,4571.64,1408.2276491105274,28,12,11,0.21535615827679586,0.8739600914653755,-0.08931624974217142
USR0254,4614.28,1276.85,27.67,3173.42,164.01,68.77,Baja,En observación,0.6877389321844362,0.27671706094992066,0.03554400686564318,72,93452.4,1297.9499999999998,707.84,4774.46,1515.8794953760041,23,12,10,0.27671706094992066,0.6877389321844362,0.03554400686564318
USR0255,5939.02,630.08,10.61,3355.59,1953.35,56.5,Alta,Saludable,0.5650073581163222,0.1060915773982913,0.3289010644853864,74,111535.34,1507.2343243243242,746.985,6010.03,1976.3989747075057,29,12,11,0.1060915773982913,0.5650073581163222,0.3289010644853864
USR0256,3453.5,298.63,8.65,2166.66,988.21,62.74,Alta,En observación,0.6273809179093672,0.08647169538149703,0.28614738670913564,76,67442.0,887.3947368421053,533.0550000000001,3268.79,1030.2793633980687,28,13,11,0.08647169538149703,0.6273809179093672,0.28614738670913564
USR0257,5722.73,2030.83,35.49,3649.45,42.45,63.77,Baja,En observación,0.6377113720199975,0.35487083961675636,0.007417788363246214,80,112466.27,1405.828375,823.52,5672.05,1758.815686205246,24,12,11,0.35487083961675636,0.6377113720199975,0.007417788363246214
USR0258,5903.89,2883.66,48.84,3904.4,-884.17,66.13,Nunca,En riesgo,0.6613266846096387,0.48843389697301265,-0.14976058158265143,76,117699.45,1548.6769736842105,876.755,5750.29,1815.3022053186405,27,12,11,0.48843389697301265,0.6613266846096387,-0.14976058158265143
USR0259,5472.98,964.95,17.63,4246.76,261.27,77.6,Baja,En riesgo,0.7759502135947876,0.1763116254764315,0.04773816092878103,72,116636.87,1619.9565277777776,975.56,5597.51,1780.4383725143584,25,12,10,0.1763116254764315,0.7759502135947876,0.04773816092878103
USR0260,6181.56,1298.43,21.0,5161.26,-278.14,83.49,Nunca,En riesgo,0.8349445770970434,0.21004891969017528,-0.04499511450184095,75,136113.83,1814.8510666666664,1026.87,6268.56,1974.6628226095065,24,15,11,0.21004891969017528,0.8349445770970434,-0.04499511450184095
USR0261,5051.24,1807.55,35.78,2612.04,631.64,51.71,Media,En observación,0.5171086703462913,0.3578428267118569,0.1250465232299396,78,91959.37,1178.966282051282,555.655,5044.86,1621.9616383201242,32,12,12,0.3578428267118569,0.5171086703462913,0.1250465232299396
USR0262,3925.96,483.12,12.31,2069.6,1373.24,52.72,Alta,Saludable,0.5271576888200593,0.12305779987569919,0.3497845113042415,72,71946.79,999.2609722222221,503.97999999999996,4009.37,1331.3953928868953,33,12,10,0.12305779987569919,0.5271576888200593,0.3497845113042415
USR0263,3500.28,1574.26,44.98,2734.58,-808.57,78.12,Nunca,En riesgo,0.7812460717428319,0.4497525912212737,-0.23100151987840972,74,74818.3,1011.0581081081082,599.18,3540.97,1106.6805484645495,32,12,11,0.4497525912212737,0.7812460717428319,-0.23100151987840972
USR0264,2178.44,251.69,11.55,1228.16,698.59,56.38,Alta,Saludable,0.5637795853913811,0.11553680615486311,0.32068360845375593,72,40879.2,567.7666666666667,275.005,2209.98,735.5321336226917,30,12,9,0.11553680615486311,0.5637795853913811,0.32068360845375593
USR0265,3301.27,730.3,22.12,2402.81,168.15,72.78,Baja,En observación,0.7278441327125621,0.22121789493134458,0.050934943218821846,76,68448.96,900.6442105263159,542.9200000000001,3380.31,1056.8343708481643,29,12,10,0.22121789493134458,0.7278441327125621,0.050934943218821846
USR0266,4300.21,579.65,13.48,3687.73,32.83,85.76,Baja,En riesgo,0.857569746593771,0.13479574253350418,0.00763451087272482,74,95855.21,1295.3406756756758,898.65,4352.64,1358.14841138647,25,12,12,0.13479574253350418,0.857569746593771,0.00763451087272482
USR0267,2493.52,531.84,21.33,1248.53,713.15,50.07,Alta,En observación,0.5007098399050338,0.21328884468542464,0.28600131540954155,76,44904.6,590.85,298.37,2269.29,727.1318975004924,24,16,11,0.21328884468542464,0.5007098399050338,0.28600131540954155
USR0268,6382.85,124.04,1.94,2691.95,3566.86,42.17,Alta,Saludable,0.4217473385713278,0.019433325238725648,0.5588193361899465,75,108897.59,1451.9678666666666,614.16,6509.11,2168.9783524366094,27,12,10,0.019433325238725648,0.4217473385713278,0.5588193361899465
USR0269,2060.23,406.68,19.74,1205.58,447.97,58.52,Alta,Saludable,0.5851676754537114,0.1973954364318547,0.21743688811443385,77,39189.79,508.9583116883117,291.1,1983.91,630.3461915078317,29,13,11,0.1973954364318547,0.5851676754537114,0.21743688811443385
USR0270,4876.72,1000.0,20.51,3291.83,584.89,67.5,Media,En observación,0.6750090224577174,0.20505585721550548,0.119935120326777,79,98022.62,1240.792658227848,768.33,4793.07,1498.7222237358617,25,12,13,0.20505585721550548,0.6750090224577174,0.119935120326777
USR0271,4090.57,527.28,12.89,4158.14,-594.86,101.65,Nunca,En riesgo,1.0165184803095901,0.1289013511564403,-0.14542227611310893,74,98984.53,1337.6287837837838,976.04,4120.8,1249.599390907356,29,12,11,0.1289013511564403,1.0165184803095901,-0.14542227611310893
USR0272,4767.33,841.92,17.66,2740.54,1184.87,57.49,Alta,Saludable,0.574858463752247,0.1766019973444255,0.24853953890332742,80,90094.39,1126.179875,586.5550000000001,4487.58,1408.9500084109623,24,12,12,0.1766019973444255,0.574858463752247,0.24853953890332742
USR0273,1672.03,286.99,17.16,1087.71,297.33,65.05,Media,En observación,0.6505325861378085,0.1716416571473,0.17782575671489148,75,33116.86,441.55813333333333,293.88,1577.87,501.76652320035925,31,13,11,0.1716416571473,0.6505325861378085,0.17782575671489148
USR0274,3569.47,469.73,13.16,2626.15,473.59,73.57,Media,En observación,0.7357254718487619,0.13159656755764862,0.13267796059358952,75,74347.49,991.2998666666667,582.75,3634.63,1140.1101786936176,25,12,12,0.13159656755764862,0.7357254718487619,0.13267796059358952
USR0275,5472.26,1601.49,29.27,4262.63,-391.87,77.9,Nunca,En riesgo,0.778952388958127,0.2926560506993454,-0.07161026705602438,79,116818.65,1478.7170886075949,919.04,5335.76,1640.7370218845067,30,12,12,0.2926560506993454,0.778952388958127,-0.07161026705602438
USR0276,3051.3,1207.66,39.58,1605.21,238.44,52.61,Baja,En observación,0.5260741323370367,0.3957854029430079,0.07814374201160161,72,55878.11,776.0848611111111,376.765,3173.51,1035.0677376472954,33,12,10,0.3957854029430079,0.5260741323370367,0.07814374201160161
USR0277,4410.6,1048.97,23.78,3188.23,173.4,72.29,Baja,En observación,0.7228563007300594,0.23782932027388562,0.03931437899605496,76,91186.0,1199.8157894736842,719.855,4458.05,1395.2518057748698,20,12,11,0.23782932027388562,0.7228563007300594,0.03931437899605496
USR0278,4421.76,1566.94,35.44,3640.0,-785.18,82.32,Nunca,En riesgo,0.8232016210739614,0.3543702055290201,-0.1775718266029816,72,96741.19,1343.627638888889,778.5050000000001,4579.57,1430.8561337052554,30,12,10,0.3543702055290201,0.8232016210739614,-0.1775718266029816
